basin_id,area,srftopo,slope_avg,wcap,wava,fveg,lai,p_mean,pet_mean,aridity,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
4060705180_0,19111.8,4686.477596,0.047585866,204.3890806,103.2280457,0.185717303,0.904650928,2.167902543,1.722390554,0.794496302,0.644099124,8.375,1.1886121,196.825,4.434929577
4060709860_0,23200.7,3954.923758,0.05419735,231.2024065,112.8703131,0.234149893,1.199880913,2.930259052,2.321005166,0.792081903,0.525364551,5.875,1.030837004,175.925,3.883002208
4060710060_0,16025.3,4115.61114,0.05965849,221.9684163,108.2977682,0.224060848,1.149346861,3.120475536,2.212196234,0.708929203,0.540325893,5.325,1.034146341,172.8,3.990184758
4060713110_0,18828.6,190.4584248,0.021164083,691.6108325,348.6802379,0.550627135,2.999737476,4.549779425,4.37123207,0.960756921,0.026642233,17.025,1.321011673,207.475,3.946267237
4060718180_0,13938.4,4845.317049,0.04236291,202.8686763,102.3387402,0.185685943,0.891748325,2.344259238,1.345224618,0.573837823,0.685432505,7.825,1.196153846,190.525,4.193725922
4060718400_0,29242.9,4862.935031,0.034979236,198.3673399,98.48957014,0.178391127,0.862472132,2.392395403,2.0280642,0.847712798,0.639457646,6.325,1.183098592,188.25,4.638940234
4060720570_0,12476.7,73.84338222,0.008294684,703.2660549,357.1537008,0.556302364,2.132590554,3.750425648,4.38809045,1.170024648,0.02463368,19.05,1.335087719,229.45,4.557100298
4060720580_0,14981.5,150.6774603,0.018108795,632.2967349,319.8958718,0.525784869,2.58371876,4.419252487,4.230980758,0.957397381,0.021795683,18.975,1.344582593,216.15,4.201166181
4060730280_0,16904.0,4599.516305,0.06193526,207.4625567,107.089943,0.188594635,0.941913962,2.201807586,1.883115283,0.855258786,0.630296393,8.35,1.15625,197.6,4.683056872
4060730290_0,4719.1,4337.449585,0.064703659,217.4975271,106.2393408,0.207317961,1.02402939,2.464715407,2.504449982,1.016121364,0.540590532,9.5,1.21474359,195.025,4.567330211
4060732480_0,4408.1,1093.243382,0.085167272,492.5912735,250.9963051,0.426510697,1.861242499,4.240220043,3.155807137,0.744255512,0.06246122,14.725,1.361111111,174.25,2.891331398
4060732820_0,11578.5,948.4050602,0.062432779,582.0851978,298.6364851,0.467573636,1.933650226,4.607503219,3.139567596,0.681403234,0.015058791,15.025,1.310043668,168.3,2.865106383
4060736820_0,9737.7,699.0631348,0.04304324,682.3971415,348.4159902,0.53917109,2.260096272,4.422378562,3.009895337,0.680605537,0.001649938,13.65,1.174568966,166.3,2.867672414
4060736830_0,5165.6,703.8188324,0.055681131,525.873394,274.2338984,0.498165961,2.153379519,4.707133976,3.050055379,0.647964429,0.003100028,16.75,1.338,177.0,3.004242681
4060738860_0,8182.3,3807.721883,0.110642997,302.5125372,151.7807313,0.303159391,2.028991764,3.53395223,3.614868879,1.022896928,0.445,5.8,1.05,158.4,3.554994388
4060738870_0,5258.3,3782.377879,0.115526902,305.3100303,154.6193414,0.305403267,2.131600738,2.990251215,3.320332136,1.110385683,0.458418962,7.95,1.116197183,166.85,3.573340471
4060744360_0,19461.8,129.5725838,0.009954742,575.0484403,296.5821371,0.492366534,2.026195139,3.573144887,4.481241718,1.254144979,0.022727273,19.475,1.362521891,236.275,4.829330608
4060744670_0,14961.3,174.4799751,0.011766801,595.4955294,303.0689042,0.506541176,2.101213401,3.461554508,4.423110173,1.27778146,0.021790919,18.975,1.358422939,227.0,4.616166751
4060745580_0,1256.3,4279.692627,0.083123934,224.7237549,111.2101936,0.213640736,1.102171905,2.325230407,2.961065104,1.27345019,0.480901347,13.625,1.295238095,213.05,5.063576946
4060745590_0,6443.8,4347.909756,0.075255726,214.9404445,105.7998579,0.204634289,1.035354249,2.549414408,2.863497729,1.123198222,0.514583762,10.4,1.265243902,201.775,5.286182056
4060746500_0,7262.5,4476.194214,0.075670685,209.5658538,106.613704,0.189683056,0.972614808,2.320636104,2.076607902,0.894844262,0.60898138,10.05,1.226299694,200.6,4.74852071
4060748310_0,22235.0,74.24867349,0.006593557,582.212056,299.0570082,0.515283939,1.985049418,4.413791098,4.28842242,0.971596146,0.01024202,18.125,1.409356725,209.7,4.255707763
4060748320_0,7315.9,74.49404991,0.007187255,528.5004875,274.7543812,0.491011962,1.892254595,4.138128935,4.339523548,1.048668037,0.017157564,19.875,1.39543058,232.675,4.688664987
4060748330_0,4530.8,143.7377298,0.016051357,595.1720276,306.1721283,0.494677179,2.132628504,4.103110647,4.346375389,1.059287882,0.020237414,19.775,1.388400703,231.35,4.615461347
4060750050_0,5638.5,260.706407,0.02722116,618.4895253,313.6274653,0.482661276,2.4678569,4.806957431,4.128074977,0.858770862,0.023594236,18.35,1.348066298,210.85,4.07046332
4060750160_0,9011.5,128.141447,0.017651327,555.7410183,282.4591777,0.472760213,2.427206476,4.865008531,4.009347247,0.824119263,0.010545557,19.4,1.377896613,216.725,4.249509804
4060750870_0,4798.0,4970.382468,0.047194771,199.7988678,103.1364012,0.16961393,0.883427214,2.421120993,1.68267708,0.69499917,0.670348518,8.075,1.12195122,185.15,4.315268065
4060751020_0,2312.3,5062.69165,0.052896547,195.6798134,102.3980885,0.158429894,0.864421987,2.457604178,1.595063889,0.649032055,0.673783209,7.025,1.142857143,182.1,4.211683054
4060751770_0,2219.1,5015.914612,0.055473074,198.1328602,100.3497276,0.166433503,0.850786273,2.267154998,1.973460909,0.870456987,0.642217631,10.825,1.180821918,190.2,4.413813117
4060751920_0,1402.3,5031.407532,0.061210645,193.5397673,99.70402145,0.157456734,0.843581188,2.281310135,1.947024512,0.853467699,0.650905086,7.5,1.136882129,185.25,4.300058038
4060752520_0,3232.3,90.96462423,0.013961362,469.6006098,240.1364651,0.461579767,1.94250616,4.311379371,3.897997114,0.904118329,0.008618847,18.225,1.334558824,222.05,4.32635168
4060752740_0,13357.8,931.0435045,0.067910431,573.8598095,284.8758018,0.45024974,2.04871406,4.117399177,3.040746354,0.73851143,0.051707519,15.175,1.355704698,183.85,3.30814215
4060752770_0,3318.5,257.8701336,0.02900443,620.1858253,316.9962153,0.479520362,2.358484199,4.526215876,4.011958133,0.886382409,0.019291002,19.8,1.40248227,222.225,4.402674591
4060752870_0,16944.1,928.2120169,0.057066994,643.7425537,325.5354353,0.442052002,1.880364452,5.024175041,2.979891266,0.593110559,0.049251271,12.975,1.295,153.6,2.843981481
4060756820_0,7324.8,468.3528211,0.033139957,565.9150897,279.9165891,0.479644952,2.225779072,3.400600493,3.892382776,1.144616306,0.032078491,17.775,1.374757282,221.175,4.247239558
4060756940_0,2075.6,145.49547,0.01145576,549.9359334,283.1750094,0.490102615,2.071819201,3.848644547,3.772417133,0.980193699,0.011190878,18.175,1.357009346,224.9,4.356416465
4060758850_0,19216.8,4240.316102,0.062334887,236.7390178,118.1655969,0.223784553,1.248594808,2.925827953,2.587874772,0.884493146,0.533885542,4.2,1.084415584,171.025,4.348378894
4060758990_0,44258.2,4343.980839,0.059210852,220.6314881,109.7832964,0.205670107,1.087793539,2.517115836,2.266394415,0.900393372,0.592716818,2.9,1.08490566,174.1,4.545039164
4060759490_0,3909.3,4927.878613,0.06232721,194.7264061,97.725741,0.170714927,0.815393182,2.418213329,2.303593822,0.952601573,0.58736929,8.95,1.182724252,186.125,4.926538716
4060759500_0,1333.6,4889.901031,0.071288668,199.5221863,99.34770298,0.174470422,0.863892391,2.35894312,2.298435737,0.974349792,0.598002755,7.9,1.175373134,184.8,4.517726161
4060761880_0,2778.5,247.2949549,0.032393516,693.4099053,348.0954259,0.540896636,3.694916139,4.746908457,4.452556853,0.937990883,0.01800466,16.875,1.361616162,204.175,3.739468864
4060761890_0,3543.2,194.9268341,0.026702727,687.3754692,345.5364583,0.542169961,3.54553592,4.474577644,4.567370406,1.02073777,0.015509341,17.15,1.324951644,207.55,3.817011494
4060764320_0,21360.9,623.3430371,0.027459565,680.4157335,347.737968,0.531125076,2.449870065,3.919180849,3.863320789,0.985747006,0.001783877,16.025,1.502347418,180.625,3.219251337
4060764560_0,38915.9,795.3710275,0.047854286,583.7353613,302.2922368,0.48746132,2.267693522,4.545822936,3.527027027,0.775883064,0.00822876,15.15,1.417840376,167.375,2.942417582
4060765990_0,36002.5,934.969089,0.03758174,676.0864339,342.6668652,0.531335499,2.291994694,3.644911978,3.331617656,0.914046121,0.014785406,11.35,1.398148148,141.075,2.866869919
4060767740_0,3696.4,5157.244232,0.040560273,115.6464576,60.56916344,0.071832837,0.425478399,1.178337637,2.411543584,2.046564166,0.675049955,18.825,1.788095238,265.225,9.129948365
4060769140_0,7618.4,174.6999077,0.021696304,541.7341156,277.9389389,0.468803411,2.261017844,4.488130624,3.908313491,0.870810994,0.011684381,18.825,1.359855335,215.4,4.254814815
4060769230_0,28908.9,4431.664773,0.111226724,219.0664143,120.4270998,0.194491948,1.150119344,4.136350549,1.023095134,0.247342463,0.623066393,1.3,1.162790698,98.85,2.917343173
4060769470_0,2155.1,3845.982269,0.132919569,293.5707124,156.9962924,0.26395642,1.824364535,8.560026625,1.858745843,0.217142531,0.446710932,3.675,1.216666667,70.275,2.636022514
4060769560_0,5258.5,166.9906887,0.024597275,540.0969035,271.8516233,0.466240996,2.38830858,4.834146139,3.783765683,0.782716445,0.015175042,17.15,1.298479087,202.625,3.909792571
4060771880_0,3429.7,352.8622093,0.038617723,695.3238678,347.9189301,0.535556871,3.842286178,5.073702626,4.257532755,0.839137228,0.030423093,15.575,1.3412527,196.1,3.665420561
4060773130_0,2322.9,120.6759007,0.019078296,588.8357449,296.6914959,0.482878514,2.467089429,4.769905145,3.970220062,0.832347802,0.009265153,18.225,1.364661654,210.35,4.037428023
4060773260_0,1070.7,57.51263285,0.009601717,634.3241844,321.1922112,0.484291231,2.376899965,5.104238719,3.928365984,0.769628186,0.007336705,18.7,1.339928058,213.65,4.100767754
4060774560_0,11137.3,562.4063178,0.036499897,767.5867314,386.7833995,0.5684242,2.452033477,4.158044603,3.059776785,0.735869159,0.000275255,14.75,1.21443299,175.15,3.033333333
4060774570_0,4290.6,788.9451733,0.051652477,761.5143423,384.5325074,0.541896688,2.404093253,4.510243189,2.992061941,0.663392597,0.010391577,12.75,1.131111111,156.025,2.695164076
4060778530_0,3869.3,5068.4229,0.040400612,144.9166767,74.71713982,0.103073952,0.533617478,1.297249809,2.727939339,2.102863549,0.642265193,20.825,1.901601831,265.325,9.854224698
4060778570_0,4977.8,4960.09549,0.069592091,185.9358683,94.46020842,0.159590344,0.763130652,2.390706367,2.750757974,1.150604697,0.570258176,7.225,1.129411765,196.85,5.808118081
4060778660_0,2227.0,4940.383077,0.041719238,145.7149757,76.96640666,0.102669409,0.51088545,1.393369982,2.992021702,2.147327515,0.603533079,21.8,1.862955032,263.475,11.41820152
4060778700_0,10814.2,4737.893978,0.073487681,204.708054,101.6211024,0.186304199,0.926304587,2.467590526,2.677754106,1.085169552,0.545005827,5.325,1.139784946,180.675,4.816666667
4060779600_0,2358.1,353.253226,0.024416354,753.4919179,378.4450658,0.590207436,2.419900966,3.771628979,3.280675121,0.869829758,0.000138552,15.45,1.216962525,188.575,3.085480573
4060779690_0,1260.1,363.134901,0.024874378,792.665184,397.3334885,0.600138387,2.482693549,3.647714831,3.244647186,0.889501328,0.000138581,15.025,1.204819277,188.3,3.019238477
4060779790_0,12932.7,1695.917277,0.080576581,476.4674978,243.3725211,0.365884726,1.904750922,4.985455983,3.007785846,0.603312085,0.127652293,8.85,1.20890411,72.425,1.912813738
4060780100_0,24561.5,2441.706707,0.101061721,416.0996389,212.6491343,0.33571405,1.985405117,5.104621459,2.698383522,0.528615793,0.248049281,4.6,1.158227848,69.45,2.20222046
4060780120_0,33946.2,2278.325929,0.076832202,431.8757251,220.1966697,0.367849117,1.784784847,3.623863417,2.505681393,0.691439247,0.28973306,7.125,1.267857143,110.275,2.771213074
4060780770_0,7900.0,354.568739,0.034976802,684.7781394,342.5064065,0.555855868,3.800274133,5.181120727,4.81735656,0.929790448,0.0224608,17.15,1.362549801,201.05,3.888781431
4060780930_0,1890.6,356.2983475,0.035587644,698.9942525,350.8115298,0.543092399,3.72301905,5.39505104,4.264753303,0.790493597,0.015796215,17.2,1.368525896,198.025,3.799040767
4060780940_0,1912.3,233.030688,0.027418539,692.5902735,349.3768361,0.528097853,3.284895613,4.948870105,4.351708864,0.879333822,0.012794086,17.15,1.356435644,203.85,3.868121442
4060781040_0,19496.4,379.9820743,0.038021796,683.9531682,343.1524443,0.558460575,3.59797324,5.118015292,4.996032213,0.976165941,0.013953813,16.075,1.365957447,185.675,3.7265429
4060783120_0,3925.2,38.59782343,0.001626827,628.3138171,323.3770462,0.532891884,1.902733708,4.254767866,4.305590075,1.011944767,0.009012206,18.5,1.39245283,218.925,4.356716418
4060783330_0,6993.3,84.00901973,0.008023413,578.2685092,296.4559323,0.472873631,1.963872704,4.720428148,4.296201537,0.910129633,0.007858963,18.375,1.391634981,209.45,4.19739479
4060783910_0,17928.6,4711.609128,0.096871078,208.8893035,112.8287141,0.183701522,1.048265361,3.381394435,1.568444859,0.463845579,0.60807666,2.325,1.069767442,132.6,3.441271901
4060783960_0,2030.7,107.760752,0.016484772,642.4320908,323.9086202,0.490793361,2.690411286,4.706223289,4.268373164,0.906963589,0.008053691,17.675,1.336501901,209.8,4.048239267
4060783970_0,1841.6,31.61467282,0.004900545,637.5655924,323.3712362,0.468805386,2.339352376,5.346151453,4.3678063,0.817000105,0.003396307,18.2,1.324817518,209.775,4.233602422
4060784050_0,7864.0,4100.887899,0.082084534,356.067519,185.3725058,0.294867132,2.33703474,3.394378347,5.078311409,1.496094687,0.430216616,7.9,1.097560976,171.425,4.5
4060784170_0,27635.3,4379.597352,0.088960985,230.249253,119.3340353,0.204873479,1.233220202,3.394957625,2.678286621,0.78890134,0.51724846,3.225,1.163636364,125.85,3.587312901
4060784200_0,5869.0,4108.736108,0.100212807,338.2945236,179.2060265,0.285047879,2.230731797,3.259841353,3.220165091,0.987828775,0.442845395,7.2,1.103846154,159.45,4.104890605
4060784890_0,20256.6,5115.335063,0.05579635,143.158033,75.34829149,0.0921285,0.465061282,1.672775312,3.18818314,1.905924314,0.592821357,16.65,1.646039604,246.225,11.725
4060785160_0,12286.5,4859.473999,0.061991176,141.1431484,74.39778035,0.092469024,0.457962338,1.800534955,3.420013913,1.89944322,0.544494721,17.75,1.704326923,244.625,12.05049261
4060786650_0,5153.9,4778.052612,0.074706989,188.7632275,95.51277113,0.161373382,0.78722081,2.122249614,3.253061355,1.532836351,0.514631131,9.925,1.281553398,213.925,6.572196621
4060786990_0,7427.8,5020.491473,0.06006922,180.3271852,92.01855339,0.139894159,0.661797681,1.866472414,3.082188383,1.651344194,0.57967907,11.8,1.223376623,220.075,6.87197502
4060787180_0,2983.2,4757.653595,0.067888156,171.6750083,89.07762253,0.128435565,0.601177565,1.856982034,3.588770934,1.932582474,0.455922195,18.775,1.637554585,249.575,12.46317104
4060787380_0,5771.7,5293.667877,0.050576227,121.0226634,63.77613163,0.072351792,0.3973947,1.59556684,2.652040545,1.662130648,0.657480586,16.7,1.58056872,247.075,8.669298246
4060787520_0,5467.7,4666.132336,0.058971927,152.8911385,80.15507126,0.109735023,0.55316966,2.394738579,3.624386039,1.513478787,0.502533899,16.55,1.285992218,225.925,9.202647658
4060787530_0,3658.4,4728.805664,0.064003003,177.2972183,92.07391739,0.135910632,0.637797561,2.00568214,3.415247953,1.702786242,0.480150964,15.175,1.515,236.55,10.24025974
4060788280_0,3752.1,4731.456665,0.074622735,187.4777946,94.41808128,0.154355568,0.734892541,1.71757413,3.432983121,1.99873942,0.473257253,14.925,1.436144578,234.2,6.918759232
4060788450_0,4852.1,503.9405045,0.029218679,778.0299469,391.4368073,0.542671173,2.677211086,3.71969152,3.326763007,0.894365296,0.000206654,12.875,1.176201373,166.55,2.712947883
4060788460_0,7100.6,781.6078938,0.045648368,775.8499619,391.3306774,0.495613894,2.487817058,4.414679709,2.948537645,0.667893899,0.00543553,10.475,1.127027027,144.225,2.534505495
4060789820_0,11987.3,890.1872803,0.051950594,790.7944825,400.0585486,0.476326705,2.229951781,5.219625653,2.730539923,0.523129455,0.030080352,11.25,1.169270833,133.625,2.636408485
4060789960_0,7853.5,957.7904282,0.049854063,817.366748,412.1343224,0.463063123,2.390441019,5.046083206,2.685561313,0.532207101,0.030184268,10.225,1.159090909,128.4,2.494655005
4060791810_0,14793.5,246.2102366,0.027410817,693.3483571,350.3929816,0.504446453,2.701581773,5.25710478,4.410053319,0.838874914,0.01365355,16.1,1.312244898,186.9,3.76056338
4060791820_0,1725.8,54.19564259,0.007260507,671.5848338,340.7262599,0.52245672,2.285650454,5.027190848,4.574642026,0.909979781,0.003393185,18.1,1.361581921,208.25,4.105470675
4060794670_0,21449.6,176.4713192,0.019250609,674.0750421,339.1645337,0.547976138,3.127826757,5.820230382,5.841842621,1.003713296,0.006093717,18.925,1.418386492,197.975,4.046499745
4060795650_0,1134.3,34.6857841,0.0016362,518.084816,267.6407814,0.508612825,1.878351492,4.686283862,4.273227295,0.911858398,0.005573817,18.425,1.356746765,210.7,4.178482895
4060795660_0,19222.7,169.659634,0.016025859,630.7540073,323.6572369,0.471678388,1.989352827,5.223104978,4.33921749,0.830773555,0.006805585,16.7,1.323412698,190.2,3.899538698
4060801220_0,26906.3,457.5362651,0.032972341,507.9525659,261.7729065,0.437398146,1.86871817,4.811689548,3.606018331,0.749428718,0.021247241,15.15,1.33924612,181.05,3.505808325
4060801370_0,27790.2,519.4325092,0.014776353,723.8425478,365.0511947,0.607837024,2.402396404,3.339313697,3.548536037,1.062654293,0.000136902,13.675,1.3,166.275,2.954242559
4060801390_0,14070.3,228.3361938,0.019130162,405.545109,209.2402679,0.427760194,1.861491689,4.731294746,3.679288869,0.777649474,0.015511459,16.725,1.305882353,191.85,3.769646365
4060801560_0,7599.6,612.1440665,0.030115502,743.5585529,373.0864505,0.54499362,2.929339561,3.988699032,3.236527292,0.811424293,0.000550131,11.525,1.161616162,140.7,2.260747288
4060801670_0,17236.6,881.5259639,0.039897025,680.6033656,344.3918484,0.423195407,2.119052195,4.993870812,3.048592359,0.610466805,0.026485966,10.625,1.177777778,139.7,2.819787986
4060801680_0,5349.8,878.8459236,0.04648596,735.2372337,375.3479353,0.438886819,1.872749362,5.31581707,2.895922254,0.544774626,0.032238066,12.525,1.225490196,147.15,2.770352941
4060802680_0,29520.5,350.3436631,0.025640184,519.1335264,265.9827525,0.404760185,1.770313718,5.020591492,3.536653604,0.704429669,0.018176773,12.0,1.270557029,159.175,3.454693435
4060804380_0,1070.0,366.74617,0.01521085,808.0164223,404.7633152,0.578573891,2.747408653,3.477557767,3.599294455,1.035006374,6.94e-05,14.975,1.215447154,180.4,2.796203022
4060804580_0,18872.8,1010.446001,0.037547497,748.7840508,377.9942988,0.475874967,2.586594061,4.212992055,2.993499296,0.710539981,0.012818755,9.2,1.122324159,123.675,2.221473495
4060804900_0,21056.9,205.4086002,0.017959229,691.7084119,352.8564477,0.548259154,3.096270463,5.490522796,6.648021671,1.210817607,0.003348214,16.325,1.296812749,184.25,3.916046759
4060804910_0,1557.1,35.98306417,0.003132847,665.9139404,340.1338005,0.507609123,2.021483694,5.711862593,4.966084013,0.869433382,0.001704545,18.325,1.363128492,206.05,4.127190786
4060805770_0,11167.7,888.4940041,0.045669931,616.5902839,311.5641811,0.482601668,2.480145533,4.158071705,3.704246558,0.890856825,0.00219088,10.725,1.192200557,123.075,2.201252236
4060806290_0,4767.8,665.775178,0.033683751,749.5458488,375.6810198,0.54155684,3.007056864,4.363350078,3.064748304,0.702384234,0.002061006,9.85,1.149122807,115.65,2.050997783
4060810390_0,11167.7,1762.738669,0.083465714,498.0561593,253.2428005,0.380135115,2.156639965,4.387914234,2.877039548,0.655673606,0.067223439,6.9,1.155462185,94.775,2.015957447
4060810520_0,15044.4,1597.717488,0.059043654,596.1183475,302.2516161,0.415892137,2.306752184,4.250927417,3.099281598,0.729083631,0.05003427,7.525,1.158301158,97.475,1.944139651
4060811130_0,49196.3,4301.965599,0.099449319,240.9713223,129.3485474,0.210006489,1.294242816,2.471536773,1.61187362,0.652174646,0.625804244,3.25,1.240384615,156.675,3.996173469
4060811140_0,9389.3,4324.461792,0.103792821,218.3144339,117.0967408,0.19205826,1.134750863,2.724772486,2.277110642,0.835706707,0.57003971,6.8,1.237442922,171.175,4.314429742
4060815490_0,4824.2,3985.828406,0.137330608,257.4442387,146.9871653,0.222381336,1.658026825,6.900258411,0.98324017,0.142493239,0.534164896,8.775,1.593607306,100.325,3.090909091
4060815730_0,19393.4,700.5635302,0.039689522,595.2915935,303.7441914,0.400265501,1.74118603,5.462396096,3.055214641,0.559317667,0.023970244,13.925,1.306603774,156.575,3.060087934
4060815910_0,5890.2,421.4619364,0.026647593,494.5577479,248.4676252,0.389042752,1.839840814,5.628030722,3.553723222,0.631432804,0.020963923,15.875,1.316008316,173.875,3.440158259
4060816210_0,2750.0,301.1138134,0.031487217,708.2353821,356.4271393,0.549587347,3.265822582,5.828889356,4.69021631,0.804650084,0.007165153,16.15,1.356540084,188.575,3.763972056
4060816400_0,2256.7,415.9831193,0.036209471,686.6704203,344.992377,0.567194212,3.318441544,5.818557141,6.034518194,1.037115912,0.007200339,15.975,1.358208955,183.525,3.6705
4060817150_0,7572.3,264.324265,0.026270377,700.671342,354.9552231,0.545142527,3.06918514,6.00830543,4.761775852,0.792532255,0.004850615,15.5,1.33982684,179.6,3.731948052
4060817380_0,7855.9,192.3285126,0.018970698,772.2977098,394.2013251,0.501627353,2.140171764,5.058159615,4.395647569,0.869021127,0.003658622,16.8,1.324752475,192.275,3.942080984
4060817390_0,16943.1,200.7631486,0.019849381,749.10674,383.2946346,0.502600193,2.206303816,5.209232517,4.957745953,0.951722914,0.003009729,15.775,1.25,186.025,3.899895178
4060817400_0,2803.7,233.1641846,0.02285279,717.5807648,364.7281189,0.548374073,3.04524455,6.003781154,5.67895713,0.945896758,0.004440998,17.075,1.316602317,186.8,3.787126204
4060818150_0,2334.7,4571.539988,0.095450732,197.3481487,101.7509565,0.166623162,1.044198571,3.194794317,2.648168521,0.828901099,0.536543599,3.875,1.107913669,105.05,3.271028037
4060818780_0,86190.4,4327.66165,0.06968473,234.4593076,120.7481074,0.204448079,1.195021182,2.530989663,2.18037891,0.861472862,0.590006845,0.45,0.944444444,155.65,4.535714286
4060818790_0,12207.1,4090.812469,0.09022426,343.9542138,177.4141267,0.2821652,2.087838478,3.23044051,3.160787588,0.978438568,0.453424658,5.8,1.184615385,143.7,3.577473553
4060820560_0,3420.1,4764.890503,0.076140186,165.2544228,85.54545708,0.129884186,0.693632935,2.201061214,3.116769065,1.416030161,0.536807505,10.525,1.37704918,193.85,6.676141258
4060820850_0,2613.3,4452.479065,0.104468873,177.1712351,96.85639477,0.119603131,1.048745301,3.90130212,1.894884021,0.485705532,0.583886645,5.475,1.26744186,88.65,3.00169348
4060828450_0,5743.1,3704.004258,0.10906416,509.4495397,270.6835898,0.388041645,3.695478787,3.934158915,5.945852053,1.511340081,0.272290809,2.975,1.102803738,132.775,3.708100559
4060828460_0,19113.1,3704.557486,0.092269615,435.3149755,228.2209754,0.334038833,2.931563263,4.002812628,4.801276162,1.199475621,0.224938373,3.425,1.089430894,143.8,4.447795824
4060830030_0,6908.3,479.8475596,0.033888598,448.2246539,227.8619019,0.366075182,1.724568331,5.173087801,3.453835889,0.667654604,0.021413127,13.3,1.229166667,166.325,3.356710394
4060830110_0,7587.0,549.2186133,0.030379759,466.7313534,238.1998145,0.35558121,1.746610141,5.570356253,3.313167919,0.594785642,0.022231456,13.925,1.260770975,159.35,3.224582701
4060835350_0,7193.4,196.9066017,0.015191729,622.6076611,318.4642176,0.448106365,1.911594513,4.731463186,4.1944892,0.886509952,0.009639063,15.8,1.287755102,190.15,3.831738035
4060835360_0,10666.7,177.8559993,0.016641637,647.6555108,333.137851,0.437516694,1.755026337,5.28867111,4.508270789,0.852439241,0.003940887,16.5,1.27961165,189.325,3.962846677
4060836200_0,8101.0,2324.254286,0.123254284,769.6262371,433.1517007,0.456142979,5.59158489,12.62727844,5.230016103,0.414183953,0.002327492,1.6,1.166666667,54.0,2.726010101
4060836210_0,8236.2,2562.972245,0.119537889,649.4616281,360.6255409,0.431997209,4.61642326,10.00269297,4.379723858,0.437854473,0.026560789,4.25,1.224637681,70.475,3.079781421
4060837170_0,16429.0,3241.92602,0.104554666,471.2774437,243.0985932,0.396371619,3.286141042,3.869788662,5.11497657,1.321771553,0.189520548,6.775,1.338308458,135.575,3.83592645
4060837180_0,13855.9,3856.965748,0.08817919,420.4989393,218.4433073,0.336567902,2.907532261,3.827029272,4.963344386,1.296918323,0.350821918,4.65,1.149068323,154.45,4.583827893
4060847380_0,16407.9,2239.576964,0.086887634,450.2976781,234.234802,0.322377838,2.263368218,4.263696433,3.994220612,0.936797606,0.028487297,5.75,1.151515152,145.375,3.734104046
4060847390_0,13403.0,2137.999958,0.053477329,492.312765,258.8339618,0.310604816,2.257189699,3.791448354,4.186937066,1.104310721,0.015974222,8.55,1.155932203,161.0,3.707949309
4060853610_0,16462.6,1129.509817,0.027066415,650.8798797,331.9770064,0.43077329,2.224658712,4.441769394,3.391715208,0.763595519,0.021904827,10.8,1.187327824,130.95,2.5105465
4060853730_0,6555.2,1171.967912,0.023056763,557.0126678,286.773645,0.410773552,2.118604219,4.364009127,3.645802863,0.835425123,0.028577331,12.875,1.152808989,140.9,2.665562914
4060855410_0,10386.7,658.7025322,0.028573933,457.1134822,231.4483039,0.366214068,1.820328239,5.196532797,3.296744799,0.634412392,0.026003587,12.65,1.243842365,154.15,3.127281947
4060856600_0,10333.4,339.5288731,0.027093817,709.6568802,364.9902713,0.433500064,1.677037703,5.174388494,4.305695365,0.832116755,0.004118961,14.775,1.255319149,169.475,3.656418554
4060856770_0,1295.8,143.7797666,0.013682512,537.4499817,276.800108,0.394234347,1.727313781,4.756923537,4.540236334,0.954448038,0.00389684,17.55,1.274545455,199.2,4.069458631
4060857280_0,17734.2,782.455759,0.030916935,451.3674218,228.9831034,0.374460873,1.893111049,4.947652293,3.400892292,0.687374959,0.028262218,12.575,1.201438849,141.85,3.001057641
4060857570_0,6792.0,563.7357853,0.032205989,498.6843884,249.6749556,0.40747348,2.02852183,5.261196584,4.37080185,0.830761934,0.014878676,14.75,1.26124197,161.775,3.3703125
4060857900_0,4217.6,690.6877073,0.04265554,604.292916,307.1241535,0.410751288,1.879333213,5.269828951,3.976782208,0.754632123,0.020947874,13.1,1.227699531,153.95,3.246178176
4060859240_0,9095.1,279.6046581,0.025967227,734.4584579,376.3070035,0.470875972,1.979190306,4.876739566,4.367725433,0.895624089,0.003502872,15.3,1.236842105,178.775,3.693698347
4060861310_0,3074.7,304.425134,0.025389705,712.0205383,364.5923691,0.523465923,3.070569558,5.195415323,6.478982085,1.247057585,0.003962638,17.2,1.27458256,193.25,3.983505155
4060861390_0,9167.1,351.2368867,0.029008622,728.9673319,373.4055178,0.49001696,2.328722067,5.034289842,4.861468413,0.96567114,0.003429691,14.7,1.235789474,179.7,3.846895075
4060863830_0,20299.1,318.5254769,0.02228751,653.5001639,335.6085912,0.429013383,1.768598213,4.648167309,4.349651862,0.935777818,0.005855291,14.925,1.233954451,175.3,3.823336968
4060863840_0,11778.7,444.8952304,0.032538105,707.5281512,363.49013,0.446244304,1.914556364,4.974692907,4.328262109,0.87005614,0.004876689,13.9,1.225165563,167.575,3.761503928
4060867040_0,10626.6,1650.936371,0.033920976,711.3611227,360.2344502,0.441786004,2.247673522,3.902861258,3.307668436,0.84749834,0.04212693,9.975,1.140401146,120.975,2.181326116
